"EventParticipation_Id","EventParticipation_Version","EventParticipation_Creator","EventParticipation_Active","EventParticipation_AdapterSource","EventParticipation_AdapterFlag","EventParticipation_PartitionNumber","EventParticipation_PurgeState","EventParticipation_TimeCreated","EventParticipation_TimeUpdated","EventParticipation_LoadCreateTime","EventParticipation_LoadUpdateTime","EventId","EventParticipation_Bidder_UserName","EventParticipation_Bidder_UserId","SourceSystem","SourceSystemId","SourceSystemType","EventParticipation_SupplierName","EventParticipation_SupplierId","EventParticipation_CommonSupplierName","EventParticipation_CommonSupplierId","EventParticipation_SupplierCity","EventParticipation_SupplierState","EventParticipation_SupplierCountry","EventParticipation_SupplierType","EventParticipation_SupplierIdRank","EventParticipation_EventStartDate","EventParticipation_EventEndDate","EventParticipation_EstAwardDate","EventParticipation_ContractEffectiveDate","EventParticipation_EventCreateDate","EventParticipation_PreviewBeginDate","EventParticipation_BiddingStartDate","EventParticipation_BiddingEndDate","EventParticipation_Owner_UserName","EventParticipation_Owner_UserId","EventParticipation_AcceptedFlag","EventParticipation_DeclinedFlag","EventParticipation_IntendToRespondFlag","EventParticipation_DeclinedToRespondFlag","EventParticipation_ParticipatedFlag","EventParticipation_AwardedFlag","EventParticipation_AclId","EventParticipation_BaselineSpend","EventParticipation_BaselineSpend_S1","EventParticipation_BaselineSpend_S2","EventParticipation_BaselineSpend_S3","EventParticipation_BaselineSpend_S4","EventParticipation_BaselineSpend_S5","EventParticipation_BaselineSpend_S6","EventParticipation_BaselineSpend_S7","EventParticipation_BaselineSpend_S8","EventParticipation_BaselineSpend_S9","EventParticipation_BaselineSpend_S10","EventParticipation_BaselineSpend_S11","EventParticipation_BaselineSpend_S12","EventParticipation_BaselineSpend_S13","EventParticipation_BaselineSpend_S14","EventParticipation_BaselineSpend_S15","EventParticipation_BaselineSpend_S16","EventParticipation_BaselineSpend_S17","EventParticipation_BaselineSpend_S18","EventParticipation_BaselineSpend_S19","EventParticipation_BaselineSpend_S20","EventParticipation_TargetSavingsPct","EventParticipation_ContractMonths","EventParticipation_NumEventAwarded","EventParticipation_NumEventAccepted","EventParticipation_NumEventDeclined","EventParticipation_NumIntendToRespond","EventParticipation_NumDeclinedToRespond","EventParticipation_NumEventBidOn","EventParticipation_BidsSubmitted"
"AAHMAN0V4fRib","2","","true","","0","460","0","12/5/2022 8:09 AM","12/5/2022 8:15 AM","12/5/2022 8:00 AM","12/5/2022 8:00 AM","Doc975248","Auto Test Supplier 603","autoTestSupplier603","ASM","ASM","ASM","Auto Test Organization 603","ACM_19869","Auto Test Organization 603","ACM_19869","Santa Clara","CA","US","","Low Activity Suppliers...","9/25/2020 12:00 AM","1/1/1970 12:00 AM","1/1/1970 12:00 AM","1/1/1970 12:00 AM","9/25/2020 12:00 AM","9/25/2020 12:00 AM","9/28/2020 12:00 AM","9/30/2040 12:00 AM","","","false","false","true","false","false","false","12","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.0000000000","0.0000000000","0","0","0","1","0","0","0"
"AAHMAN0V4fRgY","2","","true","","0","460","0","12/5/2022 8:09 AM","12/5/2022 8:15 AM","12/5/2022 8:00 AM","12/5/2022 8:00 AM","Doc975248","Auto Test Supplier 600","autoTestSupplier600","ASM","ASM","ASM","Auto Test Organization 600","ACM_19863","Auto Test Organization 600","ACM_19863","Santa Clara","CA","US","","Low Activity Suppliers...","9/25/2020 12:00 AM","1/1/1970 12:00 AM","1/1/1970 12:00 AM","1/1/1970 12:00 AM","9/25/2020 12:00 AM","9/25/2020 12:00 AM","9/28/2020 12:00 AM","9/30/2040 12:00 AM","","","false","false","true","false","false","false","12","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.0000000000","0.0000000000","0","0","0","1","0","0","0"
"AAHMAN0V4fR!b","2","","true","","0","460","0","12/5/2022 8:09 AM","12/5/2022 8:15 AM","12/5/2022 8:00 AM","12/5/2022 8:00 AM","Doc975248","Auto Test Supplier 618","autoTestSupplier618","ASM","ASM","ASM","Auto Test Organization 618","ACM_19899","Auto Test Organization 618","ACM_19899","Santa Clara","CA","US","","Low Activity Suppliers...","9/25/2020 12:00 AM","1/1/1970 12:00 AM","1/1/1970 12:00 AM","1/1/1970 12:00 AM","9/25/2020 12:00 AM","9/25/2020 12:00 AM","9/28/2020 12:00 AM","9/30/2040 12:00 AM","","","false","false","true","false","false","false","12","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.0000000000","0.0000000000","0","0","0","1","0","0","0"
"AAHMAN0V4fR5i","2","","true","","0","460","0","12/5/2022 8:09 AM","12/5/2022 8:15 AM","12/5/2022 8:00 AM","12/5/2022 8:00 AM","Doc975248","Auto Test Supplier 616","autoTestSupplier616","ASM","ASM","ASM","Auto Test Organization 616","ACM_19895","Auto Test Organization 616","ACM_19895","Santa Clara","CA","US","","Low Activity Suppliers...","9/25/2020 12:00 AM","1/1/1970 12:00 AM","1/1/1970 12:00 AM","1/1/1970 12:00 AM","9/25/2020 12:00 AM","9/25/2020 12:00 AM","9/28/2020 12:00 AM","9/30/2040 12:00 AM","","","false","false","true","false","false","false","12","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.0000000000","0.0000000000","0","0","0","1","0","0","0"
"AAHMAN0V4fSB4","2","","true","","0","460","0","12/5/2022 8:09 AM","12/5/2022 8:15 AM","12/5/2022 8:00 AM","12/5/2022 8:00 AM","Doc975248","Auto Test Supplier 619","autoTestSupplier619","ASM","ASM","ASM","Auto Test Organization 619","ACM_19901","Auto Test Organization 619","ACM_19901","Santa Clara","CA","US","","Low Activity Suppliers...","9/25/2020 12:00 AM","1/1/1970 12:00 AM","1/1/1970 12:00 AM","1/1/1970 12:00 AM","9/25/2020 12:00 AM","9/25/2020 12:00 AM","9/28/2020 12:00 AM","9/30/2040 12:00 AM","","","false","false","true","false","false","false","12","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.0000000000","0.0000000000","0","0","0","1","0","0","0"
"AAHMAN0V4fR3f","2","","true","","0","460","0","12/5/2022 8:09 AM","12/5/2022 8:15 AM","12/5/2022 8:00 AM","12/5/2022 8:00 AM","Doc975248","Auto Test Supplier 615","autoTestSupplier615","ASM","ASM","ASM","Auto Test Organization 615","ACM_19893","Auto Test Organization 615","ACM_19893","Santa Clara","CA","US","","Low Activity Suppliers...","9/25/2020 12:00 AM","1/1/1970 12:00 AM","1/1/1970 12:00 AM","1/1/1970 12:00 AM","9/25/2020 12:00 AM","9/25/2020 12:00 AM","9/28/2020 12:00 AM","9/30/2040 12:00 AM","","","false","false","true","false","false","false","12","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.0000000000","0.0000000000","0","0","0","1","0","0","0"
"AAHMAN0V4fRf7","2","","true","","0","460","0","12/5/2022 8:09 AM","12/5/2022 8:15 AM","12/5/2022 8:00 AM","12/5/2022 8:00 AM","Doc975248","Auto Test Supplier 599","autoTestSupplier599","ASM","ASM","ASM","Auto Test Organization 599","ACM_19861","Auto Test Organization 599","ACM_19861","Santa Clara","CA","US","","Low Activity Suppliers...","9/25/2020 12:00 AM","1/1/1970 12:00 AM","1/1/1970 12:00 AM","1/1/1970 12:00 AM","9/25/2020 12:00 AM","9/25/2020 12:00 AM","9/28/2020 12:00 AM","9/30/2040 12:00 AM","","","false","false","true","false","false","false","12","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.0000000000","0.0000000000","0","0","0","1","0","0","0"
"AAHMAN0V4fROQ","2","","true","","0","460","0","12/5/2022 8:09 AM","12/5/2022 8:15 AM","12/5/2022 8:00 AM","12/5/2022 8:00 AM","Doc975248","Auto Test Supplier 578","autoTestSupplier578","ASM","ASM","ASM","Auto Test Organization 578","ACM_19819","Auto Test Organization 578","ACM_19819","Santa Clara","CA","US","","Low Activity Suppliers...","9/25/2020 12:00 AM","1/1/1970 12:00 AM","1/1/1970 12:00 AM","1/1/1970 12:00 AM","9/25/2020 12:00 AM","9/25/2020 12:00 AM","9/28/2020 12:00 AM","9/30/2040 12:00 AM","","","false","false","true","false","false","false","12","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.0000000000","0.0000000000","0","0","0","1","0","0","0"
"AAHMAN0V4fR0Q","2","","true","","0","460","0","12/5/2022 8:09 AM","12/5/2022 8:15 AM","12/5/2022 8:00 AM","12/5/2022 8:00 AM","Doc975248","Auto Test Supplier 614","autoTestSupplier614","ASM","ASM","ASM","Auto Test Organization 614","ACM_19891","Auto Test Organization 614","ACM_19891","Santa Clara","CA","US","","Low Activity Suppliers...","9/25/2020 12:00 AM","1/1/1970 12:00 AM","1/1/1970 12:00 AM","1/1/1970 12:00 AM","9/25/2020 12:00 AM","9/25/2020 12:00 AM","9/28/2020 12:00 AM","9/30/2040 12:00 AM","","","false","false","true","false","false","false","12","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.0000000000","0.0000000000","0","0","0","1","0","0","0"
"AAHMAN0V4fRUJ","2","","true","","0","460","0","12/5/2022 8:09 AM","12/5/2022 8:15 AM","12/5/2022 8:00 AM","12/5/2022 8:00 AM","Doc975248","Auto Test Supplier 585","autoTestSupplier585","ASM","ASM","ASM","Auto Test Organization 585","ACM_19833","Auto Test Organization 585","ACM_19833","Santa Clara","CA","US","","Low Activity Suppliers...","9/25/2020 12:00 AM","1/1/1970 12:00 AM","1/1/1970 12:00 AM","1/1/1970 12:00 AM","9/25/2020 12:00 AM","9/25/2020 12:00 AM","9/28/2020 12:00 AM","9/30/2040 12:00 AM","","","false","false","true","false","false","false","12","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.0000000000","0.0000000000","0","0","0","1","0","0","0"
"AAHMAN0V4fRxJ","2","","true","","0","460","0","12/5/2022 8:09 AM","12/5/2022 8:15 AM","12/5/2022 8:00 AM","12/5/2022 8:00 AM","Doc975248","Auto Test Supplier 612","autoTestSupplier612","ASM","ASM","ASM","Auto Test Organization 612","ACM_19887","Auto Test Organization 612","ACM_19887","Santa Clara","CA","US","","Low Activity Suppliers...","9/25/2020 12:00 AM","1/1/1970 12:00 AM","1/1/1970 12:00 AM","1/1/1970 12:00 AM","9/25/2020 12:00 AM","9/25/2020 12:00 AM","9/28/2020 12:00 AM","9/30/2040 12:00 AM","","","false","false","true","false","false","false","12","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.0000000000","0.0000000000","0","0","0","1","0","0","0"
"AAHMAN0V4fRfe","2","","true","","0","460","0","12/5/2022 8:09 AM","12/5/2022 8:15 AM","12/5/2022 8:00 AM","12/5/2022 8:00 AM","Doc975248","Auto Test Supplier 598","autoTestSupplier598","ASM","ASM","ASM","Auto Test Organization 598","ACM_19859","Auto Test Organization 598","ACM_19859","Santa Clara","CA","US","","Low Activity Suppliers...","9/25/2020 12:00 AM","1/1/1970 12:00 AM","1/1/1970 12:00 AM","1/1/1970 12:00 AM","9/25/2020 12:00 AM","9/25/2020 12:00 AM","9/28/2020 12:00 AM","9/30/2040 12:00 AM","","","false","false","true","false","false","false","12","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.0000000000","0.0000000000","0","0","0","1","0","0","0"
"AAHMAN0V4fRZl","2","","true","","0","460","0","12/5/2022 8:09 AM","12/5/2022 8:15 AM","12/5/2022 8:00 AM","12/5/2022 8:00 AM","Doc975248","Auto Test Supplier 591","autoTestSupplier591","ASM","ASM","ASM","Auto Test Organization 591","ACM_19845","Auto Test Organization 591","ACM_19845","Santa Clara","CA","US","","Low Activity Suppliers...","9/25/2020 12:00 AM","1/1/1970 12:00 AM","1/1/1970 12:00 AM","1/1/1970 12:00 AM","9/25/2020 12:00 AM","9/25/2020 12:00 AM","9/28/2020 12:00 AM","9/30/2040 12:00 AM","","","false","false","true","false","false","false","12","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.0000000000","0.0000000000","0","0","0","1","0","0","0"
"AAHMAN0V4fRH6","2","","true","","0","460","0","12/5/2022 8:09 AM","12/5/2022 8:15 AM","12/5/2022 8:00 AM","12/5/2022 8:00 AM","Doc975248","Auto Test Supplier 575","autoTestSupplier575","ASM","ASM","ASM","Auto Test Organization 575","ACM_19813","Auto Test Organization 575","ACM_19813","Santa Clara","CA","US","","Low Activity Suppliers...","9/25/2020 12:00 AM","1/1/1970 12:00 AM","1/1/1970 12:00 AM","1/1/1970 12:00 AM","9/25/2020 12:00 AM","9/25/2020 12:00 AM","9/28/2020 12:00 AM","9/30/2040 12:00 AM","","","false","false","true","false","false","false","12","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.0000000000","0.0000000000","0","0","0","1","0","0","0"
"AAHMAN0V4fRCB","2","","true","","0","460","0","12/5/2022 8:09 AM","12/5/2022 8:15 AM","12/5/2022 8:00 AM","12/5/2022 8:00 AM","Doc975248","Auto Test Supplier 571","autoTestSupplier571","ASM","ASM","ASM","Auto Test Organization 571","ACM_19805","Auto Test Organization 571","ACM_19805","Santa Clara","CA","US","","Low Activity Suppliers...","9/25/2020 12:00 AM","1/1/1970 12:00 AM","1/1/1970 12:00 AM","1/1/1970 12:00 AM","9/25/2020 12:00 AM","9/25/2020 12:00 AM","9/28/2020 12:00 AM","9/30/2040 12:00 AM","","","false","false","true","false","false","false","12","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.0000000000","0.0000000000","0","0","0","1","0","0","0"
"AAHMAN0V4fRTk","2","","true","","0","460","0","12/5/2022 8:09 AM","12/5/2022 8:15 AM","12/5/2022 8:00 AM","12/5/2022 8:00 AM","Doc975248","Auto Test Supplier 584","autoTestSupplier584","ASM","ASM","ASM","Auto Test Organization 584","ACM_19831","Auto Test Organization 584","ACM_19831","Santa Clara","CA","US","","Low Activity Suppliers...","9/25/2020 12:00 AM","1/1/1970 12:00 AM","1/1/1970 12:00 AM","1/1/1970 12:00 AM","9/25/2020 12:00 AM","9/25/2020 12:00 AM","9/28/2020 12:00 AM","9/30/2040 12:00 AM","","","false","false","true","false","false","false","12","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.0000000000","0.0000000000","0","0","0","1","0","0","0"
"AAHMAN0V4fRfB","2","","true","","0","460","0","12/5/2022 8:09 AM","12/5/2022 8:15 AM","12/5/2022 8:00 AM","12/5/2022 8:00 AM","Doc975248","Auto Test Supplier 597","autoTestSupplier597","ASM","ASM","ASM","Auto Test Organization 597","ACM_19857","Auto Test Organization 597","ACM_19857","Santa Clara","CA","US","","Low Activity Suppliers...","9/25/2020 12:00 AM","1/1/1970 12:00 AM","1/1/1970 12:00 AM","1/1/1970 12:00 AM","9/25/2020 12:00 AM","9/25/2020 12:00 AM","9/28/2020 12:00 AM","9/30/2040 12:00 AM","","","false","false","true","false","false","false","12","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.0000000000","0.0000000000","0","0","0","1","0","0","0"
"AAHMAN0V4fRHd","2","","true","","0","460","0","12/5/2022 8:09 AM","12/5/2022 8:15 AM","12/5/2022 8:00 AM","12/5/2022 8:00 AM","Doc975248","Auto Test Supplier 574","autoTestSupplier574","ASM","ASM","ASM","Auto Test Organization 574","ACM_19811","Auto Test Organization 574","ACM_19811","Santa Clara","CA","US","","Low Activity Suppliers...","9/25/2020 12:00 AM","1/1/1970 12:00 AM","1/1/1970 12:00 AM","1/1/1970 12:00 AM","9/25/2020 12:00 AM","9/25/2020 12:00 AM","9/28/2020 12:00 AM","9/30/2040 12:00 AM","","","false","false","true","false","false","false","12","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.0000000000","0.0000000000","0","0","0","1","0","0","0"
"AAHMAN0V4fRYr","2","","true","","0","460","0","12/5/2022 8:09 AM","12/5/2022 8:15 AM","12/5/2022 8:00 AM","12/5/2022 8:00 AM","Doc975248","Auto Test Supplier 590","autoTestSupplier590","ASM","ASM","ASM","Auto Test Organization 590","ACM_19843","Auto Test Organization 590","ACM_19843","Santa Clara","CA","US","","Low Activity Suppliers...","9/25/2020 12:00 AM","1/1/1970 12:00 AM","1/1/1970 12:00 AM","1/1/1970 12:00 AM","9/25/2020 12:00 AM","9/25/2020 12:00 AM","9/28/2020 12:00 AM","9/30/2040 12:00 AM","","","false","false","true","false","false","false","12","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.0000000000","0.0000000000","0","0","0","1","0","0","0"
"AAHMAN0V4fRSy","2","","true","","0","460","0","12/5/2022 8:09 AM","12/5/2022 8:15 AM","12/5/2022 8:00 AM","12/5/2022 8:00 AM","Doc975248","Auto Test Supplier 583","autoTestSupplier583","ASM","ASM","ASM","Auto Test Organization 583","ACM_19829","Auto Test Organization 583","ACM_19829","Santa Clara","CA","US","","Low Activity Suppliers...","9/25/2020 12:00 AM","1/1/1970 12:00 AM","1/1/1970 12:00 AM","1/1/1970 12:00 AM","9/25/2020 12:00 AM","9/25/2020 12:00 AM","9/28/2020 12:00 AM","9/30/2040 12:00 AM","","","false","false","true","false","false","false","12","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.0000000000","0.0000000000","0","0","0","1","0","0","0"
"AAHMAN0V4fR7k","2","","true","","0","460","0","12/5/2022 8:09 AM","12/5/2022 8:15 AM","12/5/2022 8:00 AM","12/5/2022 8:00 AM","Doc975248","Auto Test Supplier 617","autoTestSupplier617","ASM","ASM","ASM","Auto Test Organization 617","ACM_19897","Auto Test Organization 617","ACM_19897","Santa Clara","CA","US","","Low Activity Suppliers...","9/25/2020 12:00 AM","1/1/1970 12:00 AM","1/1/1970 12:00 AM","1/1/1970 12:00 AM","9/25/2020 12:00 AM","9/25/2020 12:00 AM","9/28/2020 12:00 AM","9/30/2040 12:00 AM","","","false","false","true","false","false","false","12","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.0000000000","0.0000000000","0","0","0","1","0","0","0"
"AAHMAN0V4fRds","2","","true","","0","460","0","12/5/2022 8:09 AM","12/5/2022 8:15 AM","12/5/2022 8:00 AM","12/5/2022 8:00 AM","Doc975248","Auto Test Supplier 596","autoTestSupplier596","ASM","ASM","ASM","Auto Test Organization 596","ACM_19855","Auto Test Organization 596","ACM_19855","Santa Clara","CA","US","","Low Activity Suppliers...","9/25/2020 12:00 AM","1/1/1970 12:00 AM","1/1/1970 12:00 AM","1/1/1970 12:00 AM","9/25/2020 12:00 AM","9/25/2020 12:00 AM","9/28/2020 12:00 AM","9/30/2040 12:00 AM","","","false","false","true","false","false","false","12","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.0000000000","0.0000000000","0","0","0","1","0","0","0"
"AAHMAN0V4fRpc","2","","true","","0","460","0","12/5/2022 8:09 AM","12/5/2022 8:15 AM","12/5/2022 8:00 AM","12/5/2022 8:00 AM","Doc975248","Auto Test Supplier 607","autoTestSupplier607","ASM","ASM","ASM","Auto Test Organization 607","ACM_19877","Auto Test Organization 607","ACM_19877","Santa Clara","CA","US","","Low Activity Suppliers...","9/25/2020 12:00 AM","1/1/1970 12:00 AM","1/1/1970 12:00 AM","1/1/1970 12:00 AM","9/25/2020 12:00 AM","9/25/2020 12:00 AM","9/28/2020 12:00 AM","9/30/2040 12:00 AM","","","false","false","true","false","false","false","12","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.0000000000","0.0000000000","0","0","0","1","0","0","0"
"AAHMAN0V4fRjj","2","","true","","0","460","0","12/5/2022 8:09 AM","12/5/2022 8:15 AM","12/5/2022 8:00 AM","12/5/2022 8:00 AM","Doc975248","Auto Test Supplier 604","autoTestSupplier604","ASM","ASM","ASM","Auto Test Organization 604","ACM_19871","Auto Test Organization 604","ACM_19871","Santa Clara","CA","US","","Low Activity Suppliers...","9/25/2020 12:00 AM","1/1/1970 12:00 AM","1/1/1970 12:00 AM","1/1/1970 12:00 AM","9/25/2020 12:00 AM","9/25/2020 12:00 AM","9/28/2020 12:00 AM","9/30/2040 12:00 AM","","","false","false","true","false","false","false","12","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.0000000000","0.0000000000","0","0","0","1","0","0","0"
"AAHMAN0V4fRXx","2","","true","","0","460","0","12/5/2022 8:09 AM","12/5/2022 8:15 AM","12/5/2022 8:00 AM","12/5/2022 8:00 AM","Doc975248","Auto Test Supplier 589","autoTestSupplier589","ASM","ASM","ASM","Auto Test Organization 589","ACM_19841","Auto Test Organization 589","ACM_19841","Santa Clara","CA","US","","Low Activity Suppliers...","9/25/2020 12:00 AM","1/1/1970 12:00 AM","1/1/1970 12:00 AM","1/1/1970 12:00 AM","9/25/2020 12:00 AM","9/25/2020 12:00 AM","9/28/2020 12:00 AM","9/30/2040 12:00 AM","","","false","false","true","false","false","false","12","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.0000000000","0.0000000000","0","0","0","1","0","0","0"
"AAHMAN0V4fRR4","2","","true","","0","460","0","12/5/2022 8:09 AM","12/5/2022 8:15 AM","12/5/2022 8:00 AM","12/5/2022 8:00 AM","Doc975248","Auto Test Supplier 582","autoTestSupplier582","ASM","ASM","ASM","Auto Test Organization 582","ACM_19827","Auto Test Organization 582","ACM_19827","Santa Clara","CA","US","","Low Activity Suppliers...","9/25/2020 12:00 AM","1/1/1970 12:00 AM","1/1/1970 12:00 AM","1/1/1970 12:00 AM","9/25/2020 12:00 AM","9/25/2020 12:00 AM","9/28/2020 12:00 AM","9/30/2040 12:00 AM","","","false","false","true","false","false","false","12","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.0000000000","0.0000000000","0","0","0","1","0","0","0"
"AAHMAN0V4fRAN","2","","true","","0","460","0","12/5/2022 8:09 AM","12/5/2022 8:15 AM","12/5/2022 8:00 AM","12/5/2022 8:00 AM","Doc975248","Auto Test Supplier 570","autoTestSupplier570","ASM","ASM","ASM","Auto Test Organization 570","ACM_19803","Auto Test Organization 570","ACM_19803","Santa Clara","CA","US","","Low Activity Suppliers...","9/25/2020 12:00 AM","1/1/1970 12:00 AM","1/1/1970 12:00 AM","1/1/1970 12:00 AM","9/25/2020 12:00 AM","9/25/2020 12:00 AM","9/28/2020 12:00 AM","9/30/2040 12:00 AM","","","false","false","true","false","false","false","12","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.0000000000","0.0000000000","0","0","0","1","0","0","0"
"AAHMAN0V4fRdN","2","","true","","0","460","0","12/5/2022 8:09 AM","12/5/2022 8:15 AM","12/5/2022 8:00 AM","12/5/2022 8:00 AM","Doc975248","Auto Test Supplier 595","autoTestSupplier595","ASM","ASM","ASM","Auto Test Organization 595","ACM_19853","Auto Test Organization 595","ACM_19853","Santa Clara","CA","US","","Low Activity Suppliers...","9/25/2020 12:00 AM","1/1/1970 12:00 AM","1/1/1970 12:00 AM","1/1/1970 12:00 AM","9/25/2020 12:00 AM","9/25/2020 12:00 AM","9/28/2020 12:00 AM","9/30/2040 12:00 AM","","","false","false","true","false","false","false","12","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.0000000000","0.0000000000","0","0","0","1","0","0","0"
